area_pixels, centroid_x, centroid_y, centroid_x_roi, centroid_y_roi, mean_coords_x, mean_coords_y, lado_px, image_width, image_height, mean_intensity, std_intensity, threshold, class
1.0,29.0,53.0,60.0,81.0,76.312,54.719,100,163,157,0.051,0.09,0.231,1
3.0,29.333,53.667,60.333,81.667,75.349,57.331,100,163,157,0.045,0.078,0.201,1
171.0,69.608,87.035,100.608,115.035,76.436,54.808,100,163,157,0.051,0.089,0.229,1
1.0,29.0,53.0,60.0,81.0,76.292,55.431,100,163,157,0.051,0.089,0.23,1
171.0,69.409,86.959,100.409,114.959,76.347,55.002,100,163,157,0.05,0.088,0.226,1
1.0,29.0,53.0,60.0,81.0,76.263,55.555,100,163,157,0.05,0.088,0.227,1
1.0,29.0,53.0,60.0,81.0,76.198,55.387,100,163,157,0.05,0.089,0.228,1
166.0,69.054,87.006,100.054,115.006,76.223,54.687,100,163,157,0.049,0.088,0.225,1
4.0,28.5,53.5,59.5,81.5,75.959,55.487,100,163,157,0.049,0.087,0.224,1
4.0,28.5,53.5,59.5,81.5,76.037,55.593,100,163,157,0.05,0.088,0.225,1
184.0,70.533,86.717,101.533,114.717,76.44,55.085,100,163,157,0.049,0.087,0.224,1
2.0,29.0,53.5,60.0,81.5,76.059,55.316,100,163,157,0.05,0.088,0.227,1
2.0,29.0,53.5,60.0,81.5,76.08,55.48,100,163,157,0.049,0.087,0.223,1
164.0,68.988,87.274,99.988,115.274,76.362,55.552,100,163,157,0.05,0.088,0.225,1
4.0,29.5,53.5,60.5,81.5,75.724,57.43,100,163,157,0.047,0.083,0.214,1
1.0,29.0,53.0,60.0,81.0,76.261,55.869,100,163,157,0.049,0.087,0.222,1
4.0,29.0,53.75,60.0,81.75,75.75,56.446,100,163,157,0.048,0.082,0.212,1
1.0,29.0,53.0,60.0,81.0,76.124,55.994,100,163,157,0.049,0.087,0.224,1
3.0,29.333,53.667,60.333,81.667,75.926,56.532,100,163,157,0.047,0.079,0.204,1
4.0,29.5,53.5,60.5,81.5,75.645,57.3,100,163,157,0.046,0.079,0.204,1
2.0,29.0,53.5,60.0,81.5,75.819,56.782,100,163,157,0.045,0.078,0.201,1
2.0,29.0,53.5,60.0,81.5,75.779,56.851,100,163,157,0.046,0.079,0.203,1
187.0,70.626,86.93,101.626,114.93,76.417,55.843,100,163,157,0.048,0.086,0.22,1
185.0,70.27,87.0,101.27,115.0,76.257,55.837,100,163,157,0.049,0.086,0.222,1
198.0,69.864,87.657,100.864,115.657,75.774,57.859,100,163,157,0.045,0.078,0.201,1
3.0,28.667,53.667,59.667,81.667,75.955,56.751,100,163,157,0.048,0.086,0.22,1
2.0,29.5,54.0,60.5,82.0,76.098,56.456,100,163,157,0.049,0.086,0.221,1
196.0,70.694,86.444,101.694,114.444,76.311,56.228,100,163,157,0.048,0.086,0.22,1
6.0,29.0,53.5,60.0,81.5,74.526,60.408,100,163,157,0.043,0.075,0.193,1
200.0,71.015,86.41,102.015,114.41,76.628,56.253,100,163,157,0.048,0.085,0.219,1
200.0,70.915,86.41,101.915,114.41,76.442,56.649,100,163,157,0.049,0.087,0.222,1
198.0,70.833,86.54,101.833,114.54,76.454,56.758,100,163,157,0.049,0.086,0.221,1
3.0,29.333,53.667,60.333,81.667,75.847,57.335,100,163,157,0.049,0.087,0.222,1
203.0,71.049,86.443,102.049,114.443,76.446,56.715,100,163,157,0.048,0.086,0.22,1
165.0,68.642,87.503,99.642,115.503,76.147,57.134,100,163,157,0.048,0.085,0.219,1
1.0,29.0,53.0,60.0,81.0,76.157,57.178,100,163,157,0.048,0.086,0.22,1
5.0,28.8,53.6,59.8,81.6,75.008,57.873,100,163,157,0.045,0.078,0.201,1
1.0,28.0,53.0,59.0,81.0,76.361,56.266,100,163,157,0.049,0.086,0.221,1
204.0,70.814,86.603,101.814,114.603,76.23,57.194,100,163,157,0.048,0.086,0.22,1
200.0,70.58,86.7,101.58,114.7,76.261,56.961,100,163,157,0.047,0.085,0.217,1
2.0,29.0,53.5,60.0,81.5,75.908,57.092,100,163,157,0.048,0.085,0.217,1
2.0,29.5,54.0,60.5,82.0,75.494,56.589,100,163,157,0.044,0.078,0.201,1
7.0,29.143,53.714,60.143,81.714,74.935,57.69,100,163,157,0.045,0.078,0.202,1
4.0,29.0,53.75,60.0,81.75,75.599,56.585,100,163,157,0.048,0.083,0.214,1
5.0,28.8,53.6,59.8,81.6,75.667,56.485,100,163,157,0.046,0.082,0.21,1
172.0,68.762,87.61,99.762,115.61,76.035,56.652,100,163,157,0.046,0.081,0.209,1
3.0,29.333,53.667,60.333,81.667,75.808,56.725,100,163,157,0.046,0.08,0.206,1
2.0,29.0,53.5,60.0,81.5,75.747,57.108,100,163,157,0.047,0.08,0.207,1
3.0,29.333,53.667,60.333,81.667,75.83,56.23,100,163,157,0.047,0.081,0.209,1
5.0,29.2,53.6,60.2,81.6,75.381,56.981,100,163,157,0.045,0.079,0.203,1
5.0,29.2,53.6,60.2,81.6,75.505,57.122,100,163,157,0.046,0.08,0.205,1
6.0,29.0,53.5,60.0,81.5,74.905,58.551,100,163,157,0.045,0.078,0.201,1
2.0,29.0,53.5,60.0,81.5,75.82,56.952,100,163,157,0.045,0.078,0.202,1
197.0,69.863,87.371,100.863,115.371,75.799,57.917,100,163,157,0.045,0.078,0.201,1
4.0,28.5,53.5,59.5,81.5,75.385,57.667,100,163,157,0.046,0.079,0.203,1
5.0,28.8,53.6,59.8,81.6,74.657,57.968,100,163,157,0.044,0.077,0.199,1
4.0,29.0,53.75,60.0,81.75,74.895,58.613,100,163,157,0.043,0.076,0.195,1
3.0,28.333,53.667,59.333,81.667,74.908,57.89,100,163,157,0.044,0.077,0.197,1
3.0,28.667,53.667,59.667,81.667,75.419,57.148,100,163,157,0.046,0.078,0.202,1
2.0,29.0,53.5,60.0,81.5,75.469,57.181,100,163,157,0.044,0.078,0.2,1
7.0,29.143,53.714,60.143,81.714,74.538,58.966,100,163,157,0.042,0.076,0.194,1
6.0,29.0,53.5,60.0,81.5,74.575,58.915,100,163,157,0.044,0.076,0.196,1
4.0,28.5,53.5,59.5,81.5,75.291,57.781,100,163,157,0.045,0.078,0.202,1
8.0,29.125,53.875,60.125,81.875,74.264,61.092,100,163,157,0.042,0.075,0.192,1
4.0,29.0,53.5,60.0,81.5,75.135,57.278,100,163,157,0.044,0.078,0.2,1
7.0,29.286,54.0,60.286,82.0,74.36,59.89,100,163,157,0.042,0.074,0.191,1
2.0,28.5,53.5,59.5,81.5,75.091,57.288,100,163,157,0.044,0.077,0.199,1
5.0,28.8,53.6,59.8,81.6,74.663,60.449,100,163,157,0.042,0.074,0.19,1
3.0,28.667,53.333,59.667,81.333,75.238,56.862,100,163,157,0.045,0.078,0.202,1
6.0,28.833,53.833,59.833,81.833,74.347,60.715,100,163,157,0.042,0.075,0.192,1
3.0,29.333,53.667,60.333,81.667,75.199,57.057,100,163,157,0.044,0.078,0.199,1
5.0,28.8,53.6,59.8,81.6,75.077,57.702,100,163,157,0.044,0.078,0.2,1
4.0,29.0,53.75,60.0,81.75,75.159,57.379,100,163,157,0.045,0.078,0.201,1
7.0,29.286,54.0,60.286,82.0,74.696,58.329,100,163,157,0.044,0.078,0.199,1
5.0,28.8,53.6,59.8,81.6,74.907,58.783,100,163,157,0.045,0.078,0.201,1
4.0,28.5,53.5,59.5,81.5,74.859,57.475,100,163,157,0.044,0.077,0.198,1
5.0,28.8,53.6,59.8,81.6,74.756,58.557,100,163,157,0.043,0.077,0.197,1
5.0,28.8,53.6,59.8,81.6,75.121,57.352,100,163,157,0.044,0.077,0.199,1
4.0,29.0,53.75,60.0,81.75,75.172,56.619,100,163,157,0.043,0.077,0.197,1
3.0,29.333,53.667,60.333,81.667,75.104,57.998,100,163,157,0.045,0.078,0.2,1
2.0,28.5,54.0,59.5,82.0,75.156,57.684,100,163,157,0.044,0.077,0.199,1
6.0,29.0,53.5,60.0,81.5,74.839,58.358,100,163,157,0.044,0.077,0.198,1
4.0,29.0,53.75,60.0,81.75,74.854,57.696,100,163,157,0.043,0.076,0.196,1
5.0,28.8,53.6,59.8,81.6,74.938,57.286,100,163,157,0.043,0.076,0.195,1
2.0,29.5,54.0,60.5,82.0,75.062,57.821,100,163,157,0.043,0.076,0.195,1
7.0,29.0,54.0,60.0,82.0,74.564,59.2,100,163,157,0.043,0.076,0.196,1
6.0,28.5,54.0,59.5,82.0,74.557,59.835,100,163,157,0.041,0.073,0.186,1
5.0,28.8,53.6,59.8,81.6,74.67,59.296,100,163,157,0.043,0.076,0.195,1
5.0,28.8,53.6,59.8,81.6,74.78,59.498,100,163,157,0.042,0.075,0.193,1
4.0,28.5,53.5,59.5,81.5,74.855,59.477,100,163,157,0.043,0.076,0.195,1
5.0,29.2,53.6,60.2,81.6,74.617,60.326,100,163,157,0.043,0.076,0.195,1
6.0,29.0,53.5,60.0,81.5,74.384,60.448,100,163,157,0.042,0.075,0.191,1
5.0,28.8,53.6,59.8,81.6,74.394,60.718,100,163,157,0.042,0.075,0.192,1
8.0,29.125,53.875,60.125,81.875,74.354,60.702,100,163,157,0.043,0.076,0.195,1
8.0,28.875,53.875,59.875,81.875,74.179,60.652,100,163,157,0.042,0.074,0.19,1
5.0,28.8,53.6,59.8,81.6,74.074,61.063,100,163,157,0.041,0.073,0.186,1
6.0,29.167,54.167,60.167,82.167,74.258,60.5,100,163,157,0.041,0.072,0.185,1
5.0,28.8,53.6,59.8,81.6,74.061,60.96,100,163,157,0.041,0.073,0.187,1
5.0,29.0,54.0,60.0,82.0,74.075,61.306,100,163,157,0.04,0.072,0.185,1
8.0,29.125,53.875,60.125,81.875,73.873,62.127,100,163,157,0.041,0.073,0.186,1
8.0,28.875,53.875,59.875,81.875,74.204,60.382,100,163,157,0.04,0.072,0.185,1
5.0,29.2,53.6,60.2,81.6,74.524,60.435,100,163,157,0.043,0.075,0.192,1
5.0,29.0,54.0,60.0,82.0,74.512,60.788,100,163,157,0.042,0.074,0.189,1
6.0,29.167,54.167,60.167,82.167,74.373,60.708,100,163,157,0.042,0.075,0.192,1
3.0,29.0,54.0,60.0,82.0,74.681,60.021,100,163,157,0.041,0.074,0.189,1
6.0,28.833,53.833,59.833,81.833,74.109,61.219,100,163,157,0.04,0.072,0.185,1
5.0,29.2,54.4,60.2,82.4,74.513,61.209,100,163,157,0.042,0.074,0.189,1
7.0,28.714,54.0,59.714,82.0,74.041,61.051,100,163,157,0.041,0.073,0.186,1
5.0,28.8,53.6,59.8,81.6,74.34,60.753,100,163,157,0.041,0.073,0.186,1
7.0,29.0,53.714,60.0,81.714,74.121,61.315,100,163,157,0.041,0.073,0.188,1
8.0,29.125,53.875,60.125,81.875,73.896,60.529,100,163,157,0.041,0.073,0.186,1
5.0,28.8,53.6,59.8,81.6,74.639,60.463,100,163,157,0.042,0.074,0.189,1
8.0,29.125,53.875,60.125,81.875,74.047,60.891,100,163,157,0.042,0.073,0.189,1
3.0,29.0,49.0,60.0,77.0,73.949,60.815,100,163,157,0.042,0.073,0.188,1
7.0,29.286,54.0,60.286,82.0,74.071,61.238,100,163,157,0.041,0.073,0.186,1
8.0,29.125,53.875,60.125,81.875,74.031,60.302,100,163,157,0.04,0.072,0.185,1
5.0,29.0,54.0,60.0,82.0,74.332,60.966,100,163,157,0.041,0.072,0.186,1
6.0,29.0,53.833,60.0,81.833,74.221,61.591,100,163,157,0.04,0.073,0.185,1
5.0,28.8,53.6,59.8,81.6,74.215,60.897,100,163,157,0.04,0.072,0.183,1
6.0,29.5,49.333,60.5,77.333,73.478,61.056,100,163,157,0.039,0.071,0.181,1
5.0,29.2,54.4,60.2,82.4,73.959,60.613,100,163,157,0.038,0.07,0.179,1
3.0,29.0,49.0,60.0,77.0,73.733,60.817,100,163,157,0.038,0.07,0.178,1
3.0,29.0,54.0,60.0,82.0,74.539,60.991,100,163,157,0.038,0.07,0.178,1
8.0,28.875,54.125,59.875,82.125,73.975,60.354,100,163,157,0.041,0.072,0.185,1
6.0,28.833,54.167,59.833,82.167,73.944,61.61,100,163,157,0.039,0.07,0.18,1
7.0,28.714,54.0,59.714,82.0,73.866,60.947,100,163,157,0.04,0.072,0.185,1
6.0,29.167,54.167,60.167,82.167,74.009,60.985,100,163,157,0.038,0.069,0.177,1
4.0,29.0,53.75,60.0,81.75,73.933,60.728,100,163,157,0.038,0.07,0.178,1
6.0,29.0,54.5,60.0,82.5,74.013,61.409,100,163,157,0.039,0.07,0.179,1
5.0,28.8,53.6,59.8,81.6,74.274,62.116,100,163,157,0.041,0.073,0.186,1
5.0,29.2,54.4,60.2,82.4,73.845,62.639,100,163,157,0.039,0.069,0.178,1
8.0,28.875,54.125,59.875,82.125,74.068,61.286,100,163,157,0.04,0.072,0.184,1
7.0,28.857,54.286,59.857,82.286,73.803,61.949,100,163,157,0.038,0.069,0.176,1
5.0,28.8,53.6,59.8,81.6,73.869,61.996,100,163,157,0.039,0.069,0.177,1
6.0,29.167,54.167,60.167,82.167,74.287,61.324,100,163,157,0.04,0.072,0.184,1
3.0,28.667,53.667,59.667,81.667,74.592,61.799,100,163,157,0.04,0.072,0.184,1
5.0,28.8,53.6,59.8,81.6,74.182,61.646,100,163,157,0.04,0.073,0.185,1
6.0,29.167,54.167,60.167,82.167,74.143,62.363,100,163,157,0.04,0.073,0.186,1
5.0,29.0,54.0,60.0,82.0,74.248,62.193,100,163,157,0.04,0.073,0.185,1
3.0,29.0,54.0,60.0,82.0,74.116,62.505,100,163,157,0.038,0.069,0.177,1
3.0,29.667,54.333,60.667,82.333,74.519,61.655,100,163,157,0.04,0.073,0.186,1
5.0,29.2,54.4,60.2,82.4,73.837,62.536,100,163,157,0.038,0.07,0.178,1
4.0,29.0,54.25,60.0,82.25,74.245,61.879,100,163,157,0.04,0.073,0.185,1
1.0,29.0,54.0,60.0,82.0,74.666,62.662,100,163,157,0.04,0.073,0.185,1
6.0,29.0,53.833,60.0,81.833,74.056,61.529,100,163,157,0.039,0.072,0.183,1
2.0,29.5,54.0,60.5,82.0,74.624,62.02,100,163,157,0.039,0.072,0.183,1
6.0,29.0,54.5,60.0,82.5,73.977,62.273,100,163,157,0.038,0.069,0.176,1
7.0,29.0,54.286,60.0,82.286,73.795,62.071,100,163,157,0.038,0.069,0.176,1
5.0,28.8,53.6,59.8,81.6,74.232,61.271,100,163,157,0.039,0.071,0.182,1
6.0,29.167,54.167,60.167,82.167,73.801,61.72,100,163,157,0.039,0.072,0.182,1
3.0,29.0,54.0,60.0,82.0,74.411,61.369,100,163,157,0.039,0.071,0.181,1
7.0,29.0,54.0,60.0,82.0,74.032,61.167,100,163,157,0.039,0.071,0.181,1
5.0,28.8,53.6,59.8,81.6,73.854,63.021,100,163,157,0.037,0.069,0.175,1
4.0,29.25,54.25,60.25,82.25,73.97,62.493,100,163,157,0.037,0.069,0.175,1
3.0,29.0,49.0,60.0,77.0,73.756,61.712,100,163,157,0.038,0.069,0.175,1
4.0,29.25,54.25,60.25,82.25,74.307,61.278,100,163,157,0.039,0.07,0.179,1
4.0,30.0,49.25,61.0,77.25,74.068,61.099,100,163,157,0.039,0.07,0.179,1
5.0,29.2,54.4,60.2,82.4,73.811,62.478,100,163,157,0.037,0.068,0.174,1
8.0,28.875,54.125,59.875,82.125,73.475,63.219,100,163,157,0.035,0.067,0.169,1
4.0,29.0,54.25,60.0,82.25,74.141,61.446,100,163,157,0.038,0.069,0.177,1
5.0,28.8,53.6,59.8,81.6,74.193,61.431,100,163,157,0.037,0.068,0.174,1
7.0,29.286,54.0,60.286,82.0,73.868,61.933,100,163,157,0.039,0.07,0.179,1
3.0,29.0,54.0,60.0,82.0,74.327,61.513,100,163,157,0.038,0.069,0.176,1
6.0,29.167,54.167,60.167,82.167,73.851,62.673,100,163,157,0.039,0.07,0.178,1
6.0,29.0,53.833,60.0,81.833,73.595,61.784,100,163,157,0.038,0.069,0.176,1
4.0,28.5,54.5,59.5,82.5,74.121,64.025,100,163,157,0.036,0.067,0.17,1
8.0,28.875,54.125,59.875,82.125,73.812,61.963,100,163,157,0.037,0.068,0.174,1
7.0,28.714,54.0,59.714,82.0,73.672,62.284,100,163,157,0.037,0.068,0.174,1
5.0,29.2,54.4,60.2,82.4,73.857,62.807,100,163,157,0.036,0.068,0.172,1
3.0,29.0,49.0,60.0,77.0,73.703,62.252,100,163,157,0.038,0.069,0.176,1
7.0,29.0,54.0,60.0,82.0,73.79,61.464,100,163,157,0.038,0.069,0.175,1
7.0,29.0,54.0,60.0,82.0,73.91,61.932,100,163,157,0.038,0.069,0.177,1
6.0,29.167,54.167,60.167,82.167,73.708,62.319,100,163,157,0.038,0.07,0.177,1
6.0,29.167,54.167,60.167,82.167,73.652,62.181,100,163,157,0.037,0.068,0.172,1
8.0,28.875,54.125,59.875,82.125,73.713,62.853,100,163,157,0.036,0.067,0.169,1
7.0,29.0,54.0,60.0,82.0,74.045,63.826,100,163,157,0.036,0.067,0.17,1
6.0,29.167,54.167,60.167,82.167,73.704,62.888,100,163,157,0.036,0.068,0.172,1
6.0,29.167,54.167,60.167,82.167,74.041,61.818,100,163,157,0.038,0.069,0.176,1
5.0,29.2,49.4,60.2,77.4,73.159,63.176,100,163,157,0.036,0.067,0.17,1
6.0,29.167,54.167,60.167,82.167,73.541,63.088,100,163,157,0.036,0.067,0.171,1
5.0,28.8,54.4,59.8,82.4,73.928,61.45,100,163,157,0.038,0.069,0.177,1
9.0,29.0,54.0,60.0,82.0,73.462,62.739,100,163,157,0.036,0.068,0.171,1
8.0,28.875,54.125,59.875,82.125,73.321,63.689,100,163,157,0.036,0.067,0.17,1
8.0,29.125,54.125,60.125,82.125,73.46,63.553,100,163,157,0.036,0.067,0.17,1
3.0,29.0,49.0,60.0,77.0,73.215,63.746,100,163,157,0.036,0.068,0.172,1
7.0,29.286,54.0,60.286,82.0,73.534,63.559,100,163,157,0.036,0.067,0.17,1
6.0,28.833,53.833,59.833,81.833,73.361,63.886,100,163,157,0.035,0.067,0.169,1
5.0,28.4,53.8,59.4,81.8,74.103,61.561,100,163,157,0.038,0.069,0.176,1
4.0,29.5,54.0,60.5,82.0,73.884,63.824,100,163,157,0.036,0.067,0.17,1
7.0,29.0,54.286,60.0,82.286,73.873,61.9,100,163,157,0.038,0.069,0.175,1
7.0,29.0,54.0,60.0,82.0,73.544,63.422,100,163,157,0.035,0.067,0.169,1
7.0,29.286,54.0,60.286,82.0,73.504,63.722,100,163,157,0.036,0.067,0.17,1
7.0,29.0,54.0,60.0,82.0,73.883,61.329,100,163,157,0.037,0.069,0.175,1
5.0,29.2,49.4,60.2,77.4,73.465,63.55,100,163,157,0.035,0.067,0.169,1
7.0,29.0,54.0,60.0,82.0,73.15,63.704,100,163,157,0.035,0.067,0.169,1
3.0,29.0,49.0,60.0,77.0,73.782,62.878,100,163,157,0.035,0.067,0.169,1
8.0,29.125,53.875,60.125,81.875,73.742,62.226,100,163,157,0.037,0.067,0.171,1
6.0,28.833,53.833,59.833,81.833,73.835,62.451,100,163,157,0.037,0.068,0.173,1
7.0,29.0,54.0,60.0,82.0,73.526,62.768,100,163,157,0.037,0.068,0.173,1
7.0,29.0,54.0,60.0,82.0,73.389,62.114,100,163,157,0.037,0.068,0.172,1
4.0,29.0,54.25,60.0,82.25,74.318,62.409,100,163,157,0.036,0.067,0.171,1
7.0,29.0,54.0,60.0,82.0,73.935,62.894,100,163,157,0.037,0.068,0.173,1
7.0,29.0,54.0,60.0,82.0,73.662,62.438,100,163,157,0.037,0.068,0.173,1
5.0,28.8,49.4,59.8,77.4,73.604,64.235,100,163,157,0.035,0.067,0.169,1
8.0,28.875,54.125,59.875,82.125,73.976,64.223,100,163,157,0.036,0.067,0.169,1
9.0,29.0,54.0,60.0,82.0,73.639,63.745,100,163,157,0.037,0.068,0.172,1
7.0,29.0,54.286,60.0,82.286,73.809,64.993,100,163,157,0.036,0.067,0.169,1
8.0,29.125,53.875,60.125,81.875,73.863,64.256,100,163,157,0.036,0.068,0.171,1
2.0,29.5,49.0,60.5,77.0,74.093,64.515,100,163,157,0.036,0.067,0.169,1
3.0,28.333,53.667,59.333,81.667,73.627,64.28,100,163,157,0.035,0.067,0.169,1
7.0,29.0,54.0,60.0,82.0,73.606,63.54,100,163,157,0.036,0.068,0.171,1
3.0,29.0,49.0,60.0,77.0,73.905,63.732,100,163,157,0.035,0.066,0.168,1
5.0,28.8,53.6,59.8,81.6,73.426,64.268,100,163,157,0.035,0.067,0.169,1
7.0,28.714,54.0,59.714,82.0,73.412,63.806,100,163,157,0.035,0.067,0.169,1
5.0,28.8,54.4,59.8,82.4,73.457,63.528,100,163,157,0.034,0.066,0.166,1
6.0,29.167,54.167,60.167,82.167,73.676,63.049,100,163,157,0.036,0.067,0.17,1
2.0,28.5,54.0,59.5,82.0,73.677,64.288,100,163,157,0.035,0.067,0.168,1
6.0,29.167,54.167,60.167,82.167,73.407,63.507,100,163,157,0.035,0.066,0.167,1
4.0,29.0,54.25,60.0,82.25,73.937,63.751,100,163,157,0.035,0.066,0.167,1
5.0,29.2,54.4,60.2,82.4,73.967,64.723,100,163,157,0.035,0.066,0.167,1
3.0,29.667,54.333,60.667,82.333,74.247,63.848,100,163,157,0.034,0.066,0.166,1
5.0,29.2,54.4,60.2,82.4,73.67,64.302,100,163,157,0.035,0.067,0.17,1
4.0,29.5,54.5,60.5,82.5,73.955,64.798,100,163,157,0.035,0.066,0.167,1
5.0,29.0,54.0,60.0,82.0,73.946,64.383,100,163,157,0.035,0.066,0.166,1
4.0,29.5,54.0,60.5,82.0,74.118,64.266,100,163,157,0.035,0.066,0.167,1
3.0,29.0,54.0,60.0,82.0,73.973,64.561,100,163,157,0.034,0.066,0.166,1
4.0,29.0,54.25,60.0,82.25,73.855,63.793,100,163,157,0.034,0.066,0.166,1
2.0,28.5,54.0,59.5,82.0,74.253,64.583,100,163,157,0.034,0.065,0.165,1
4.0,30.0,49.25,61.0,77.25,73.715,63.815,100,163,157,0.034,0.066,0.165,1
3.0,29.0,49.0,60.0,77.0,73.371,64.343,100,163,157,0.034,0.065,0.164,1
3.0,29.0,49.0,60.0,77.0,73.467,64.763,100,163,157,0.034,0.065,0.164,1
6.0,29.167,54.167,60.167,82.167,73.407,64.754,100,163,157,0.034,0.064,0.163,1
3.0,29.0,49.0,60.0,77.0,73.977,63.81,100,163,157,0.035,0.067,0.169,1
3.0,30.0,49.0,61.0,77.0,73.949,64.436,100,163,157,0.034,0.066,0.166,1
5.0,29.2,54.0,60.2,82.0,73.953,64.168,100,163,157,0.035,0.066,0.167,1
6.0,29.167,54.167,60.167,82.167,73.768,64.106,100,163,157,0.035,0.067,0.168,1
4.0,28.75,53.75,59.75,81.75,73.933,64.392,100,163,157,0.034,0.066,0.166,1
7.0,29.0,54.286,60.0,82.286,73.227,65.076,100,163,157,0.034,0.065,0.165,1
2.0,29.5,49.0,60.5,77.0,73.915,64.051,100,163,157,0.034,0.066,0.165,1
