area_pixels, centroid_x, centroid_y, centroid_x_roi, centroid_y_roi, mean_coords_x, mean_coords_y, lado_px, image_width, image_height, mean_intensity, std_intensity, threshold, class
8.0,2.0,3.375,72.0,75.375,54.371,38.672,100,240,244,0.007,0.006,0.019,1
6.0,1.5,0.667,71.5,72.667,52.872,40.634,100,240,244,0.007,0.006,0.019,1
8.0,1.625,3.625,71.625,75.625,54.136,38.371,100,240,244,0.007,0.006,0.019,1
5.0,0.4,16.2,70.4,88.2,50.432,41.224,100,240,244,0.007,0.006,0.018,1
3.0,1.0,4.0,71.0,76.0,48.827,36.827,100,240,244,0.007,0.006,0.019,1
6.0,2.333,3.833,72.333,75.833,52.958,39.125,100,240,244,0.007,0.006,0.019,1
6.0,1.667,16.5,71.667,88.5,53.241,37.904,100,240,244,0.007,0.006,0.019,1
6.0,1.5,0.667,71.5,72.667,53.628,37.84,100,240,244,0.007,0.006,0.019,1
1.0,0.0,22.0,70.0,94.0,58.032,37.552,100,240,244,0.006,0.005,0.017,1
5.0,1.6,0.8,71.6,72.8,54.72,37.373,100,240,244,0.007,0.006,0.019,1
3.0,0.333,4.333,70.333,76.333,50.215,37.738,100,240,244,0.007,0.006,0.019,1
3.0,0.333,4.333,70.333,76.333,53.398,38.191,100,240,244,0.007,0.006,0.018,1
5.0,0.8,3.6,70.8,75.6,52.081,38.017,100,240,244,0.007,0.006,0.019,1
2.0,0.0,15.5,70.0,87.5,52.294,40.008,100,240,244,0.006,0.006,0.017,1
3.0,0.333,3.667,70.333,75.667,54.626,39.299,100,240,244,0.007,0.006,0.019,1
2.0,0.5,4.0,70.5,76.0,51.83,39.232,100,240,244,0.007,0.006,0.018,1
4.0,1.25,16.75,71.25,88.75,54.364,39.15,100,240,244,0.007,0.006,0.019,1
4.0,1.5,4.0,71.5,76.0,52.424,37.083,100,240,244,0.007,0.006,0.019,1
7.0,1.857,0.857,71.857,72.857,52.777,37.843,100,240,244,0.007,0.006,0.02,1
1.0,0.0,65.0,70.0,137.0,57.569,42.151,100,240,244,0.005,0.005,0.015,1
7.0,1.857,0.857,71.857,72.857,55.174,38.665,100,240,244,0.007,0.006,0.019,1
4.0,1.0,3.75,71.0,75.75,55.511,37.538,100,240,244,0.007,0.006,0.019,1
1.0,0.0,2.0,70.0,74.0,55.246,38.342,100,240,244,0.005,0.005,0.015,1
2.0,0.5,4.0,70.5,76.0,50.824,37.465,100,240,244,0.007,0.006,0.018,1
1.0,0.0,15.0,70.0,87.0,57.434,39.264,100,240,244,0.007,0.006,0.019,1
1.0,0.0,15.0,70.0,87.0,53.932,35.932,100,240,244,0.006,0.005,0.016,1
15.0,3.267,3.533,73.267,75.533,52.186,38.607,100,240,244,0.007,0.006,0.019,1
4.0,0.5,3.5,70.5,75.5,51.884,38.93,100,240,244,0.007,0.006,0.019,1
1.0,0.0,17.0,70.0,89.0,52.479,38.278,100,240,244,0.007,0.006,0.019,1
1.0,0.0,15.0,70.0,87.0,53.551,41.298,100,240,244,0.007,0.006,0.019,1
4.0,0.25,16.25,70.25,88.25,51.737,38.624,100,240,244,0.007,0.006,0.019,1
2.0,0.5,4.0,70.5,76.0,49.277,38.465,100,240,244,0.007,0.006,0.018,1
3.0,0.333,4.333,70.333,76.333,53.931,40.42,100,240,244,0.007,0.006,0.018,1
7.0,2.429,3.714,72.429,75.714,46.033,37.142,100,240,244,0.007,0.006,0.018,1
8.0,2.375,3.625,72.375,75.625,50.636,37.827,100,240,244,0.007,0.006,0.018,1
3.0,1.0,4.0,71.0,76.0,53.101,38.933,100,240,244,0.007,0.006,0.019,1
2.0,0.0,15.5,70.0,87.5,50.755,35.355,100,240,244,0.006,0.006,0.017,1
1.0,0.0,2.0,70.0,74.0,58.409,37.451,100,240,244,0.005,0.005,0.015,1
7.0,1.857,0.857,71.857,72.857,52.446,39.247,100,240,244,0.007,0.006,0.019,1
1.0,0.0,2.0,70.0,74.0,54.318,37.663,100,240,244,0.005,0.005,0.015,1
1.0,0.0,4.0,70.0,76.0,48.934,40.285,100,240,244,0.007,0.006,0.018,1
3.0,0.333,4.333,70.333,76.333,57.272,39.551,100,240,244,0.007,0.006,0.019,1
8.0,1.625,3.625,71.625,75.625,51.508,35.444,100,240,244,0.007,0.006,0.019,1
1.0,0.0,2.0,70.0,74.0,52.979,36.224,100,240,244,0.005,0.005,0.015,1
4.0,0.75,3.75,70.75,75.75,50.251,39.856,100,240,244,0.007,0.006,0.019,1
4.0,0.75,3.75,70.75,75.75,49.985,38.252,100,240,244,0.007,0.006,0.018,1
6.0,1.667,16.5,71.667,88.5,52.326,37.791,100,240,244,0.007,0.006,0.019,1
1.0,0.0,10.0,70.0,82.0,53.427,39.252,100,240,244,0.006,0.006,0.017,1
2.0,0.5,4.0,70.5,76.0,49.289,39.304,100,240,244,0.007,0.006,0.019,1
6.0,1.167,3.667,71.167,75.667,53.136,38.282,100,240,244,0.007,0.006,0.019,1
2.0,0.0,19.5,70.0,91.5,55.475,36.234,100,240,244,0.006,0.005,0.016,1
1.0,0.0,4.0,70.0,76.0,49.238,38.379,100,240,244,0.007,0.006,0.019,1
7.0,2.429,3.714,72.429,75.714,55.18,39.249,100,240,244,0.007,0.006,0.019,1
1.0,0.0,8.0,70.0,80.0,58.009,38.681,100,240,244,0.005,0.005,0.016,1
3.0,1.0,4.0,71.0,76.0,49.086,38.173,100,240,244,0.007,0.006,0.019,1
2.0,0.0,15.5,70.0,87.5,52.229,40.102,100,240,244,0.007,0.006,0.019,1
1.0,0.0,17.0,70.0,89.0,55.194,37.346,100,240,244,0.006,0.006,0.017,1
1.0,0.0,18.0,70.0,90.0,56.159,36.279,100,240,244,0.006,0.006,0.018,1
2.0,0.5,4.0,70.5,76.0,49.758,39.229,100,240,244,0.007,0.006,0.018,1
8.0,1.625,3.625,71.625,75.625,52.471,36.763,100,240,244,0.007,0.006,0.019,1
1.0,0.0,15.0,70.0,87.0,55.375,37.6,100,240,244,0.005,0.005,0.015,1
1.0,0.0,18.0,70.0,90.0,55.055,37.631,100,240,244,0.005,0.005,0.015,1
2.0,0.0,23.5,70.0,95.5,55.428,37.716,100,240,244,0.006,0.005,0.016,1
2.0,0.5,4.0,70.5,76.0,50.797,39.149,100,240,244,0.007,0.006,0.019,1
2.0,0.0,15.5,70.0,87.5,52.734,38.747,100,240,244,0.006,0.006,0.017,1
3.0,0.333,16.667,70.333,88.667,51.66,37.885,100,240,244,0.007,0.006,0.018,1
5.0,1.2,0.6,71.2,72.6,49.624,37.821,100,240,244,0.008,0.007,0.023,1
4.0,1.5,4.0,71.5,76.0,48.59,37.544,100,240,244,0.007,0.007,0.021,1
1.0,0.0,2.0,70.0,74.0,56.74,36.066,100,240,244,0.007,0.006,0.019,1
1.0,0.0,2.0,70.0,74.0,52.399,38.224,100,240,244,0.007,0.006,0.019,1
6.0,1.667,3.833,71.667,75.833,52.848,36.76,100,240,244,0.007,0.006,0.019,1
7.0,2.429,3.714,72.429,75.714,55.18,39.249,100,240,244,0.007,0.006,0.019,1
2.0,0.5,4.0,70.5,76.0,49.758,39.229,100,240,244,0.007,0.006,0.018,1
8.0,1.625,3.625,71.625,75.625,52.471,36.763,100,240,244,0.007,0.006,0.019,1
7.0,1.857,0.857,71.857,72.857,52.777,37.843,100,240,244,0.007,0.006,0.02,1
1.0,0.0,15.0,70.0,87.0,53.551,41.298,100,240,244,0.007,0.006,0.019,1
2.0,0.0,15.5,70.0,87.5,52.229,40.102,100,240,244,0.007,0.006,0.019,1
3.0,1.0,4.0,71.0,76.0,53.101,38.933,100,240,244,0.007,0.006,0.019,1
4.0,0.5,3.5,70.5,75.5,51.884,38.93,100,240,244,0.007,0.006,0.019,1
3.0,0.333,4.333,70.333,76.333,53.931,40.42,100,240,244,0.007,0.006,0.018,1
3.0,1.0,4.0,71.0,76.0,53.215,38.583,100,240,244,0.007,0.006,0.019,1
3.0,0.333,4.333,70.333,76.333,53.398,38.191,100,240,244,0.007,0.006,0.018,1
2.0,0.5,4.0,70.5,76.0,51.833,37.762,100,240,244,0.007,0.006,0.02,1
2.0,0.5,4.0,70.5,76.0,49.289,39.304,100,240,244,0.007,0.006,0.019,1
1.0,0.0,22.0,70.0,94.0,58.032,37.552,100,240,244,0.006,0.005,0.017,1
5.0,1.8,3.8,71.8,75.8,54.6,39.298,100,240,244,0.007,0.006,0.018,1
2.0,0.0,15.5,70.0,87.5,50.755,35.355,100,240,244,0.006,0.006,0.017,1
2.0,0.0,19.5,70.0,91.5,55.475,36.234,100,240,244,0.006,0.005,0.016,1
6.0,1.5,0.667,71.5,72.667,53.628,37.84,100,240,244,0.007,0.006,0.019,1
2.0,0.5,4.0,70.5,76.0,50.824,37.465,100,240,244,0.007,0.006,0.018,1
8.0,1.625,3.625,71.625,75.625,54.136,38.371,100,240,244,0.007,0.006,0.019,1
1.0,0.0,18.0,70.0,90.0,56.159,36.279,100,240,244,0.006,0.006,0.018,1
6.0,1.5,0.667,71.5,72.667,52.872,40.634,100,240,244,0.007,0.006,0.019,1
3.0,1.0,4.0,71.0,76.0,49.086,38.173,100,240,244,0.007,0.006,0.019,1
2.0,0.5,4.0,70.5,76.0,49.277,38.465,100,240,244,0.007,0.006,0.018,1
1.0,0.0,4.0,70.0,76.0,49.238,38.379,100,240,244,0.007,0.006,0.019,1
5.0,0.4,16.2,70.4,88.2,50.432,41.224,100,240,244,0.007,0.006,0.018,1
6.0,1.667,3.833,71.667,75.833,52.519,36.598,100,240,244,0.007,0.006,0.019,1
3.0,0.333,4.333,70.333,76.333,50.215,37.738,100,240,244,0.007,0.006,0.019,1
2.0,0.5,4.0,70.5,76.0,50.797,39.149,100,240,244,0.007,0.006,0.019,1
3.0,0.333,16.667,70.333,88.667,51.66,37.885,100,240,244,0.007,0.006,0.018,1
6.0,1.167,3.667,71.167,75.667,53.136,38.282,100,240,244,0.007,0.006,0.019,1
15.0,3.267,3.533,73.267,75.533,52.186,38.607,100,240,244,0.007,0.006,0.019,1
8.0,1.625,3.625,71.625,75.625,51.508,35.444,100,240,244,0.007,0.006,0.019,1
4.0,1.25,16.75,71.25,88.75,54.364,39.15,100,240,244,0.007,0.006,0.019,1
2.0,0.0,23.5,70.0,95.5,55.428,37.716,100,240,244,0.006,0.005,0.016,1
3.0,0.333,3.667,70.333,75.667,54.626,39.299,100,240,244,0.007,0.006,0.019,1
4.0,0.75,3.75,70.75,75.75,49.985,38.252,100,240,244,0.007,0.006,0.018,1
4.0,1.0,3.75,71.0,75.75,55.511,37.538,100,240,244,0.007,0.006,0.019,1
1.0,0.0,4.0,70.0,76.0,48.934,40.285,100,240,244,0.007,0.006,0.018,1
6.0,2.333,3.833,72.333,75.833,52.958,39.125,100,240,244,0.007,0.006,0.019,1
2.0,0.0,15.5,70.0,87.5,52.294,40.008,100,240,244,0.006,0.006,0.017,1
8.0,2.0,3.375,72.0,75.375,54.371,38.672,100,240,244,0.007,0.006,0.019,1
3.0,0.333,4.333,70.333,76.333,57.272,39.551,100,240,244,0.007,0.006,0.019,1
1.0,0.0,15.0,70.0,87.0,57.434,39.264,100,240,244,0.007,0.006,0.019,1
5.0,2.0,4.0,72.0,76.0,54.669,36.992,100,240,244,0.007,0.006,0.019,1
3.0,1.0,4.0,71.0,76.0,48.827,36.827,100,240,244,0.007,0.006,0.019,1
5.0,1.6,0.8,71.6,72.8,54.72,37.373,100,240,244,0.007,0.006,0.019,1
4.0,1.5,4.0,71.5,76.0,52.424,37.083,100,240,244,0.007,0.006,0.019,1
3.0,1.0,4.0,71.0,76.0,57.116,39.298,100,240,244,0.007,0.006,0.019,1
1.0,0.0,15.0,70.0,87.0,53.932,35.932,100,240,244,0.006,0.005,0.016,1
6.0,1.667,16.5,71.667,88.5,52.326,37.791,100,240,244,0.007,0.006,0.019,1
1.0,0.0,10.0,70.0,82.0,53.427,39.252,100,240,244,0.006,0.006,0.017,1
6.0,1.667,16.5,71.667,88.5,53.241,37.904,100,240,244,0.007,0.006,0.019,1
2.0,0.0,15.5,70.0,87.5,52.734,38.747,100,240,244,0.006,0.006,0.017,1
1.0,0.0,17.0,70.0,89.0,52.479,38.278,100,240,244,0.007,0.006,0.019,1
2.0,0.5,4.0,70.5,76.0,54.382,38.203,100,240,244,0.007,0.006,0.019,1
7.0,2.429,3.714,72.429,75.714,46.033,37.142,100,240,244,0.007,0.006,0.018,1
7.0,1.857,0.857,71.857,72.857,52.446,39.247,100,240,244,0.007,0.006,0.019,1
4.0,0.75,3.75,70.75,75.75,50.251,39.856,100,240,244,0.007,0.006,0.019,1
2.0,0.5,4.0,70.5,76.0,51.83,39.232,100,240,244,0.007,0.006,0.018,1
7.0,1.857,0.857,71.857,72.857,55.174,38.665,100,240,244,0.007,0.006,0.019,1
5.0,0.8,3.6,70.8,75.6,52.081,38.017,100,240,244,0.007,0.006,0.019,1
4.0,0.25,16.25,70.25,88.25,51.737,38.624,100,240,244,0.007,0.006,0.019,1
1.0,0.0,17.0,70.0,89.0,55.194,37.346,100,240,244,0.006,0.006,0.017,1
8.0,2.375,3.625,72.375,75.625,50.636,37.827,100,240,244,0.007,0.006,0.018,1
